,claimHeadline,articleHeadline,articleHeadlineStance,articleId,claimId
1750,A hermaphrodite cat in Newfoundland is getting gender assignment surgery,Hermaphrodite cat named Mittens to get gender reassignment,for,9e3a9570-a43c-11e4-aa4f-ff16e52e0d56,43af4330-a43c-11e4-aa4f-ff16e52e0d56
1751,A hermaphrodite cat in Newfoundland is getting gender assignment surgery,Hermaphroditic cat to undergo gender reassignment surgery,for,5a181c00-a43c-11e4-aa4f-ff16e52e0d56,43af4330-a43c-11e4-aa4f-ff16e52e0d56
1752,A hermaphrodite cat in Newfoundland is getting gender assignment surgery,Hermaphroditic cat to get gender assignment surgery,for,68ccc200-a43c-11e4-aa4f-ff16e52e0d56,43af4330-a43c-11e4-aa4f-ff16e52e0d56
1753,A hermaphrodite cat in Newfoundland is getting gender assignment surgery,Hermaphroditic Cat Is Getting Gender Assignment Surgery,for,649755b0-a43c-11e4-aa4f-ff16e52e0d56,43af4330-a43c-11e4-aa4f-ff16e52e0d56
1754,A hermaphrodite cat in Newfoundland is getting gender assignment surgery,Canadian cat Mittens to undergo gender reassignment surgery after it is revealed to be a hermaphrodite,for,5536b840-a43c-11e4-aa4f-ff16e52e0d56,43af4330-a43c-11e4-aa4f-ff16e52e0d56
1755,A hermaphrodite cat in Newfoundland is getting gender assignment surgery,Gender assignment surgery to be given to hermaphrodite cat,for,81345100-a43c-11e4-aa4f-ff16e52e0d56,43af4330-a43c-11e4-aa4f-ff16e52e0d56
1756,A hermaphrodite cat in Newfoundland is getting gender assignment surgery,Mittens The Intersex Cat To Get Gender Assignment,for,87aa5e80-a43c-11e4-aa4f-ff16e52e0d56,43af4330-a43c-11e4-aa4f-ff16e52e0d56
1757,"Mitt Romney said Michelle Obama should be called the First Woman, not the First Lady",Did Mitt Romney Call Michelle Obama First Woman'?,observing,c49e4410-a003-11e4-a353-5b831fe927be,4c1506f0-a003-11e4-a353-5b831fe927be
1758,"Mitt Romney said Michelle Obama should be called the First Woman, not the First Lady",Michelle Obama: The First Woman?,observing,ec83e390-a003-11e4-a353-5b831fe927be,4c1506f0-a003-11e4-a353-5b831fe927be
1767,A woman tried to eat her baby after giving birth,Sick Mum Sedated After Trying To Eat Baby,for,203bc930-7bdf-11e4-b794-93ed794d7b91,1bfa00d0-7bdf-11e4-b794-93ed794d7b91
1768,A woman tried to eat her baby after giving birth,Cannibal mother tries to eat her newborn baby after giving birth,observing,32ebb8b0-7bdf-11e4-b794-93ed794d7b91,1bfa00d0-7bdf-11e4-b794-93ed794d7b91
1769,A woman tried to eat her baby after giving birth,Cannibal mum tries to EAT her own baby shortly after giving birth,for,2f557290-7bdf-11e4-b794-93ed794d7b91,1bfa00d0-7bdf-11e4-b794-93ed794d7b91
1770,An Afghan woman avenged her son's death by helping kill 25 Taliban fighters,"Afghan family kills 25 Taliban, media report",observing,263b7bf0-7702-11e4-b9e8-ab92b2da133c,f33ebb70-76f4-11e4-b9e8-ab92b2da133c
1771,An Afghan woman avenged her son's death by helping kill 25 Taliban fighters,Afghan woman kills 25 Taliban rebels to avenge her son's murder,for,a4e4e8f0-7703-11e4-b9e8-ab92b2da133c,f33ebb70-76f4-11e4-b9e8-ab92b2da133c
1772,An Afghan woman avenged her son's death by helping kill 25 Taliban fighters,Afghan Family Kills 25 In Revenge For Son's Death,for,0dc82d20-7702-11e4-b9e8-ab92b2da133c,f33ebb70-76f4-11e4-b9e8-ab92b2da133c
1773,An Afghan woman avenged her son's death by helping kill 25 Taliban fighters,Grieving Afghan mother takes bloody revenge by killing 25 Taliban militants during seven hour battle after they gunned down her son,for,1278f6e0-76f5-11e4-b9e8-ab92b2da133c,f33ebb70-76f4-11e4-b9e8-ab92b2da133c
1774,An Afghan woman avenged her son's death by helping kill 25 Taliban fighters,Afghan Mother Kills 25 Taliban Fighters In Seven-Hour Gunbattle After Watching Her Son Slain In Ambush,for,f93d27f0-76f4-11e4-b9e8-ab92b2da133c,f33ebb70-76f4-11e4-b9e8-ab92b2da133c
1775,An Afghan woman avenged her son's death by helping kill 25 Taliban fighters,Mum helps kill 25 Taliban fighters during SEVEN-hour gun battle in revenge for cop son's death,for,2a22ef50-7702-11e4-b9e8-ab92b2da133c,f33ebb70-76f4-11e4-b9e8-ab92b2da133c
1776,An Afghan woman avenged her son's death by helping kill 25 Taliban fighters,Afghan Mother Reza Gul Takes Up Slain Son's Gun to Kill Taliban Attackers,for,c24b6b40-7702-11e4-b9e8-ab92b2da133c,f33ebb70-76f4-11e4-b9e8-ab92b2da133c
1777,An Afghan woman avenged her son's death by helping kill 25 Taliban fighters,"Afghan woman picks up dead son's gun, helps kill 25 Taliban militants to save village",for,22411cd0-7702-11e4-b9e8-ab92b2da133c,f33ebb70-76f4-11e4-b9e8-ab92b2da133c
1778,An Afghan woman avenged her son's death by helping kill 25 Taliban fighters,Afghan Mother Kills 25 Taliban,for,06edf280-76f5-11e4-b9e8-ab92b2da133c,f33ebb70-76f4-11e4-b9e8-ab92b2da133c
1779,Microsoft is going to acquire Mojang AB,MICROSOFT IN SERIOUS DISCUSSIONS TO PURCHASE MINECRAFT DEV MOJANG,observing,8f490390-387a-11e4-ae63-d5574342724c,ebfb49f0-3879-11e4-ae63-d5574342724c
1780,Microsoft is going to acquire Mojang AB,Minecraft Is Expected to Be Acquired by Microsoft,observing,ba5ec230-391b-11e4-ae63-d5574342724c,ebfb49f0-3879-11e4-ae63-d5574342724c
1781,Microsoft is going to acquire Mojang AB,"Microsoft Trying To Buy Mojang, Creators Of Minecraft",observing,f009a640-3879-11e4-ae63-d5574342724c,ebfb49f0-3879-11e4-ae63-d5574342724c
1782,Microsoft is going to acquire Mojang AB,Microsoft Near Deal to Buy Minecraft Maker Mojang,for,f5966530-3879-11e4-ae63-d5574342724c,ebfb49f0-3879-11e4-ae63-d5574342724c
1783,Microsoft is going to acquire Mojang AB,"Yes, we are being bought by Microsoft",for,dd0ce900-3cdc-11e4-bc0b-3f922b93930d,ebfb49f0-3879-11e4-ae63-d5574342724c
1784,Microsoft is going to acquire Mojang AB,Microsoft to buy Minecraft creator Mojang for 2.5B,for,8fafc3d0-3cdc-11e4-bc0b-3f922b93930d,ebfb49f0-3879-11e4-ae63-d5574342724c
1785,Microsoft is going to acquire Mojang AB,Microsoft is reportedly buying Minecraft developer Mojang for 2 billion,observing,8c3fbb30-387a-11e4-ae63-d5574342724c,ebfb49f0-3879-11e4-ae63-d5574342724c
1786,Microsoft is going to acquire Mojang AB,Microsoft may buy Minecraft studio Mojang,observing,962b1950-387a-11e4-ae63-d5574342724c,ebfb49f0-3879-11e4-ae63-d5574342724c
1787,Microsoft is going to acquire Mojang AB,Microsoft nears deal to buy Minecraft maker Mojang : WSJ,observing,933977a0-387a-11e4-ae63-d5574342724c,ebfb49f0-3879-11e4-ae63-d5574342724c
1788,Microsoft is going to acquire Mojang AB,Microsoft said to be buying the maker of Minecraft for 2 billion,observing,865f36f0-387a-11e4-ae63-d5574342724c,ebfb49f0-3879-11e4-ae63-d5574342724c
1789,A man got completely naked when passing through metal detectors at a Russian airport,Airport worker strips naked at security scanner in protest against guards,for,237c9780-b6d3-11e4-8507-b58af63d1078,0eaf62c0-b6d2-11e4-8507-b58af63d1078
1790,A man got completely naked when passing through metal detectors at a Russian airport,that is one way to get through security Frustrated traveller strips completely NAKED at airport to pass through metal detectors,for,2a26a2c0-b6d2-11e4-8507-b58af63d1078,0eaf62c0-b6d2-11e4-8507-b58af63d1078
1791,A man got completely naked when passing through metal detectors at a Russian airport,Watch NAKED airport worker walk through scanner in bizarre protest against rough guards,for,24cf99d0-b6d2-11e4-8507-b58af63d1078,0eaf62c0-b6d2-11e4-8507-b58af63d1078
1792,A man got completely naked when passing through metal detectors at a Russian airport,Airport worker strips naked at Russian airport,for,3866dc10-b6d2-11e4-8507-b58af63d1078,0eaf62c0-b6d2-11e4-8507-b58af63d1078
1793,The NHL will announce an expansion to Las Vegas in 2014,"NHL expansion to include Toronto, Quebec City, Seattle and Las Vegas: Report",observing,40192a30-2e06-11e4-89c5-1d389b94bc4b,582341d0-2e04-11e4-89c5-1d389b94bc4b
1794,The NHL will announce an expansion to Las Vegas in 2014,"Four new NHL expansion teams? Vegas, Seattle, Toronto and Quebec by 2017: Report",observing,867116b0-2e05-11e4-89c5-1d389b94bc4b,582341d0-2e04-11e4-89c5-1d389b94bc4b
1795,The NHL will announce an expansion to Las Vegas in 2014,NHL expansion plans in the works: reports,observing,000e3f60-2e07-11e4-89c5-1d389b94bc4b,582341d0-2e04-11e4-89c5-1d389b94bc4b
1796,The NHL will announce an expansion to Las Vegas in 2014,"NHL expansion could include Las Vegas, others",observing,2fed09f0-2e07-11e4-89c5-1d389b94bc4b,582341d0-2e04-11e4-89c5-1d389b94bc4b
1797,The NHL will announce an expansion to Las Vegas in 2014,"NHL expansion ahead? No, says Gary Bettman",against,639411d0-54f0-11e4-b6a0-9705a8f94440,582341d0-2e04-11e4-89c5-1d389b94bc4b
1798,The NHL will announce an expansion to Las Vegas in 2014,Bettman says NHL expansion not imminent,against,e3dc2590-54ef-11e4-b6a0-9705a8f94440,582341d0-2e04-11e4-89c5-1d389b94bc4b
1799,The NHL will announce an expansion to Las Vegas in 2014,NHL Expansion Plan Report Is Complete Fabrication: Bettman,against,322b0a30-3435-11e4-8453-710264d9a1f8,582341d0-2e04-11e4-89c5-1d389b94bc4b
1800,The NHL will announce an expansion to Las Vegas in 2014,"Toronto, Seattle, Quebec City to join Vegas in 2017 NHL expansion",observing,85bbb3f0-2e06-11e4-89c5-1d389b94bc4b,582341d0-2e04-11e4-89c5-1d389b94bc4b
1801,The NHL will announce an expansion to Las Vegas in 2014,"NHL expansion rumors: This time, Las Vegas is about to get a team",observing,e79ce1d0-2e05-11e4-89c5-1d389b94bc4b,582341d0-2e04-11e4-89c5-1d389b94bc4b
1802,The NHL will announce an expansion to Las Vegas in 2014,NHL denies Las Vegas expansion report,against,b1346540-2e06-11e4-89c5-1d389b94bc4b,582341d0-2e04-11e4-89c5-1d389b94bc4b
1803,The NHL will announce an expansion to Las Vegas in 2014,Gallagher: Bettman has changed his tune on NHL expansion,for,61121780-2e04-11e4-89c5-1d389b94bc4b,582341d0-2e04-11e4-89c5-1d389b94bc4b
1804,The NHL will announce an expansion to Las Vegas in 2014,NHL expansion to Las Vegas a done deal,observing,d6f07ff0-2e04-11e4-89c5-1d389b94bc4b,582341d0-2e04-11e4-89c5-1d389b94bc4b
1805,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",observing,fb350930-6220-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1806,The Nigerian government and Boko Haram have reached a ceasefire agreement,Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,observing,248372b0-5969-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1807,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram denies cease-fire, leader says he married off kidnapped girls",against,0bdbe240-6221-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1808,The Nigerian government and Boko Haram have reached a ceasefire agreement,More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,for,21901170-5636-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1809,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",observing,fa1800d0-5635-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1810,The Nigerian government and Boko Haram have reached a ceasefire agreement,Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,observing,688aff40-5636-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1811,The Nigerian government and Boko Haram have reached a ceasefire agreement,Boko Haram denies truce to release kidnapped schoolgirls,against,9358b840-6223-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1812,The Nigerian government and Boko Haram have reached a ceasefire agreement,Boko Haram Denies Nigeria Cease-Fire Claim,against,358634d0-6224-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1813,The Nigerian government and Boko Haram have reached a ceasefire agreement,Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,observing,f4f01e30-5635-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1814,The Nigerian government and Boko Haram have reached a ceasefire agreement,Nigeria says ceasefire agreed with Boko Haram,observing,678eaca0-5630-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1815,The Nigerian government and Boko Haram have reached a ceasefire agreement,Nigeria and Boko Haram agree ceasefire and girls release,observing,1043d0a0-5636-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1816,The Nigerian government and Boko Haram have reached a ceasefire agreement,Nigeria Boko Haram blamed for raids despite truce claim,observing,73d69b80-5969-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1817,The Nigerian government and Boko Haram have reached a ceasefire agreement,Boko Haram denies ceasefire claim by Nigeria's government,against,e3bcbc30-6220-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1818,The Nigerian government and Boko Haram have reached a ceasefire agreement,Nigerian Claims of Boko Haram Cease-Fire Hurt by Violence,observing,9b39c490-5969-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1819,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",observing,edb58830-5635-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1820,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",observing,2f106d50-57cf-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1821,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Despite ceasefire announcement, new Boko Haram attacks reported",observing,413fdce0-5969-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1822,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off",observing,0e6345e0-6220-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1823,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram agrees to ceasefire, release of school girls",for,1d5e9cc0-5636-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1824,The Nigerian government and Boko Haram have reached a ceasefire agreement,Boko Haram ceasefire ignored as violence flares in Borno state,for,ca053870-596b-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1825,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram claims to have German hostage, denies ceasefire",against,00a3b170-6224-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1826,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",observing,0eb55340-5969-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1827,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",against,2b283b90-6220-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1828,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",observing,6266e250-5636-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1829,The Nigerian government and Boko Haram have reached a ceasefire agreement,Boko Haram will release abducted schoolgirls and agree to ceasefire claims Nigerian official,observing,17404c30-5636-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1830,The Nigerian government and Boko Haram have reached a ceasefire agreement,Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,observing,10812d00-57d1-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1831,The Nigerian government and Boko Haram have reached a ceasefire agreement,Nigeria announces truce with Boko Haram fate of schoolgirls unclear,observing,6ddf9730-5636-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1832,The Nigerian government and Boko Haram have reached a ceasefire agreement,Hope Fades for Girls Release After Boko Haram Truce Breached,against,c9cfeb00-57d3-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1833,The Nigerian government and Boko Haram have reached a ceasefire agreement,Nigerians doubtful of girls release after Boko Haram truce breached,observing,eb9676a0-57d3-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1834,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram Denies Truce, Says Kidnapped Girls Have Been Married Off",against,a677e450-6223-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1835,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Nigeria's missing girls to be released by Boko Haram, government aide claims",observing,60131600-5630-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1836,The Nigerian government and Boko Haram have reached a ceasefire agreement,Boko Haram ceasefire doubts after attacks reported in Nigeria,against,93b5c980-5969-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1837,The Nigerian government and Boko Haram have reached a ceasefire agreement,Insurgents killed in Nigeria despite alleged truce with Boko Haram,observing,7ccfaa60-5969-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1838,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram agrees to release schoolgirls, Nigeria says",observing,e8214f30-5635-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1839,The Nigerian government and Boko Haram have reached a ceasefire agreement,Boko Haram denies it has agreed ceasefire,observing,51f28000-6220-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1840,The Nigerian government and Boko Haram have reached a ceasefire agreement,Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,observing,4d3ddc80-5636-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1841,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram agrees to cease-fire, may release schoolgirls",for,543c53e0-5636-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1842,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Boko Haram denies truce, says kidnapped girls married",observing,523daf40-621f-11e4-b3d8-a32d8ec8ad5e,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1843,The Nigerian government and Boko Haram have reached a ceasefire agreement,That Boko Haram Ceasefire in Nigeria is not A Ceasefire,against,68e65080-5969-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1844,The Nigerian government and Boko Haram have reached a ceasefire agreement,"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",observing,5c78a270-5636-11e4-aaf5-a1ddcfbcd5a9,110c5f80-5630-11e4-aaf5-a1ddcfbcd5a9
1848,A 9 year old student sent a heartwarming letter to her teacher after he came out to the class,NEWS Read the Touching Letter This 9-Year-Old Girl Sent Her Teacher After He Came Out to the Class,for,d5899c20-8618-11e4-b1b5-4f1bd36cbfc6,68a0ec80-847e-11e4-b1b5-4f1bd36cbfc6
1849,A 9 year old student sent a heartwarming letter to her teacher after he came out to the class,9-year-old girl pens touching letter to teacher who came out as gay,for,bae00c60-8618-11e4-b1b5-4f1bd36cbfc6,68a0ec80-847e-11e4-b1b5-4f1bd36cbfc6
1850,A 9 year old student sent a heartwarming letter to her teacher after he came out to the class,"Even though you are gay, I will always treat you the same way as I do now: Moving letter from nine-year-old to her school teacher after he came out to his class",for,a5667590-8618-11e4-b1b5-4f1bd36cbfc6,68a0ec80-847e-11e4-b1b5-4f1bd36cbfc6
1851,A 9 year old student sent a heartwarming letter to her teacher after he came out to the class,"Gay Teacher Receives Touching Letter From Student, 9, After He Comes Out",for,616e4070-8618-11e4-b1b5-4f1bd36cbfc6,68a0ec80-847e-11e4-b1b5-4f1bd36cbfc6
1852,A 9 year old student sent a heartwarming letter to her teacher after he came out to the class,9-Year-Old Writes Moving Letter to Teacher Who Came Out as Gay to His Class,for,abd6ddc0-8618-11e4-b1b5-4f1bd36cbfc6,68a0ec80-847e-11e4-b1b5-4f1bd36cbfc6
1853,A 9 year old student sent a heartwarming letter to her teacher after he came out to the class,"Nine-year-old girl writes letter to amazing, fantastic teacher after he comes out as gay",for,76e713f0-8618-11e4-b1b5-4f1bd36cbfc6,68a0ec80-847e-11e4-b1b5-4f1bd36cbfc6
1854,A 9 year old student sent a heartwarming letter to her teacher after he came out to the class,School pupil writes moving letter to her teacher after he comes out as gay,for,b2c43e20-8618-11e4-b1b5-4f1bd36cbfc6,68a0ec80-847e-11e4-b1b5-4f1bd36cbfc6
1855,A 9 year old student sent a heartwarming letter to her teacher after he came out to the class,A 9-year-old girl gave this hearfelt letter to her teacher after he came out as gay,for,74820020-847e-11e4-b1b5-4f1bd36cbfc6,68a0ec80-847e-11e4-b1b5-4f1bd36cbfc6
1856,North Dakota named a landfill after President Obama,North Dakota Names Landfill After Obama,for,cd3e03a0-73f6-11e4-99be-fb3662a4a6dd,bd78ff10-73f6-11e4-99be-fb3662a4a6dd
1857,North Dakota named a landfill after President Obama,Hilarious: North Dakota Pays Special Tribute to President Obama,for,a17bf7d0-73f7-11e4-99be-fb3662a4a6dd,bd78ff10-73f6-11e4-99be-fb3662a4a6dd
1858,The son of a North Korean is on the run in France,A North Korean Student Is On The Run In France After Escaping Pyongyang Agents,for,69a445a0-9059-11e4-9799-c7e75be2bcad,63e245e0-9059-11e4-9799-c7e75be2bcad
1859,The son of a North Korean is on the run in France,Son of North Korean aide linked to Kim Jong-un's executed uncle is on the run in France amid fears he will be killed by regime,for,6f6bc3a0-9059-11e4-9799-c7e75be2bcad,63e245e0-9059-11e4-9799-c7e75be2bcad
1860,The son of a North Korean is on the run in France,North Korean student on the run in France after escaping from Pyongyang's agents,for,9059c990-9059-11e4-9799-c7e75be2bcad,63e245e0-9059-11e4-9799-c7e75be2bcad
1861,North Korea plans to open a restaurant in Scotland,North Korea denies plans to open a restaurant in Scotland,against,66ed6fe0-9b16-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1862,North Korea plans to open a restaurant in Scotland,North Korean dictator Kim Jong-Un to open restaurant in Scotland,for,26f231f0-9b16-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1863,North Korea plans to open a restaurant in Scotland,Is Kim Jong-Un Really Opening a Restaurant in Scotland?,observing,a852b690-9b41-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1864,North Korea plans to open a restaurant in Scotland,Could Kim Jong Un open a restaurant in Scotland?,observing,1b7c1520-9b16-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1865,North Korea plans to open a restaurant in Scotland,Anyone for dog meat soup? Kim Jong-Un considers opening restaurant in Scotland selling North Korean delicacies,observing,d95f7dd0-9b15-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1866,North Korea plans to open a restaurant in Scotland,North Korea dictator Kim Jong-un set to open a new restaurant in SCOTLAND,observing,1f8871a0-9b42-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1867,North Korea plans to open a restaurant in Scotland,KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,for,dd97a940-9b15-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1868,North Korea plans to open a restaurant in Scotland,North Korean leader Kim Jong-un to open restaurant in Scotland,for,cda6aeb0-9b41-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1869,North Korea plans to open a restaurant in Scotland,"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",observing,5e478610-9b42-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1870,North Korea plans to open a restaurant in Scotland,Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,against,495fabf0-9b16-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1871,North Korea plans to open a restaurant in Scotland,Is Kim Jong-un Opening North Korean Restaurant in Scotland?,observing,278e8d70-9b20-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1872,North Korea plans to open a restaurant in Scotland,North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,against,21d4d6a0-9b16-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1873,North Korea plans to open a restaurant in Scotland,Kim Jong-un set to open a new restaurant in SCOTLAND,observing,41802360-9b16-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1874,North Korea plans to open a restaurant in Scotland,Kim Jong-Un planning Scottish restaurant,for,bc836df0-9b26-11e4-bf59-1bb8b99952ce,d3814380-9b15-11e4-bf59-1bb8b99952ce
1875,Popular Christmas toy Elf On The Shelf is an espionage project run by the National Security Agency,SNOWDEN: Elf On A Shelf Actually Hugely Successful NSA Project Read more: http:www.duffelblog.com201412elf-on-a-shelf-snowdenixzz3MAOziZJf,for,bb0267a0-85fb-11e4-b1b5-4f1bd36cbfc6,c37d8960-85fa-11e4-b1b5-4f1bd36cbfc6
1876,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana",NYPD to stop arresting people for minor marijuana offenses,for,186d5460-6917-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1877,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana","NYPD to issue tickets instead of arrest for weed possession, report says",observing,494ee8f0-6917-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1878,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana","Soon Marijuana May Lead to Ticket, Not Arrest, in New York",observing,4dfb5a00-6917-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1879,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana",New policy could reduce marijuana possession arrests,observing,9b8f2a20-6918-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
