,claimHeadline,articleHeadline,claimId,articleId,articleHeadlineStance
218,The Apple Watch will launch in February,Apple Watch delayed for February in limited quantity,cead0e70-4aed-11e4-9960-a165dd517bbb,978f98c0-54bd-11e4-b6a0-9705a8f94440,for
219,The Apple Watch will launch in February,Apple Watch mass production kicks off in January: Report,cead0e70-4aed-11e4-9960-a165dd517bbb,f4eec1f0-4aed-11e4-9960-a165dd517bbb,observing
220,The gold Apple Watch Edition will retail for 950 USD,"Apple: Citi Sees 550 and 950 Apple Watches, Accessory Plethora",84ec25f0-c356-11e4-9435-a96703525a9e,ce825810-c356-11e4-9435-a96703525a9e,observing
221,The gold Apple Watch Edition will retail for 950 USD,Citi sees Apple Watch price points of 550 and 950 myriad accessories,84ec25f0-c356-11e4-9435-a96703525a9e,e673a5a0-c356-11e4-9435-a96703525a9e,observing
222,The gold Apple Watch Edition will retail for 950 USD,Analyst: Apple Watch Edition to Cost 950,84ec25f0-c356-11e4-9435-a96703525a9e,d33028b0-c356-11e4-9435-a96703525a9e,observing
223,The Apple Watch Edition has less gold than typical 18k gold,Brilliant patent details how Apple may be saving money on the 18k Gold Apple Watch,82237250-c672-11e4-883c-a7fa7a3c5066,71c2d490-c673-11e4-883c-a7fa7a3c5066,observing
224,The Apple Watch Edition has less gold than typical 18k gold,"Apple Watch Edition Will Save On Gold With Patented Alloy, Could Start At 2,999",82237250-c672-11e4-883c-a7fa7a3c5066,881231f0-c673-11e4-883c-a7fa7a3c5066,for
225,The Apple Watch Edition has less gold than typical 18k gold,Apple Watch Edition contains new Apple gold,82237250-c672-11e4-883c-a7fa7a3c5066,5bf36020-c674-11e4-883c-a7fa7a3c5066,for
226,The Apple Watch is sufficiently water resistant to wear in the shower,"Tim Cook: Apple Watch will be showerproof, Apple Pay goal for Europe is end of the year",712e0010-c1bc-11e4-8747-5b024dd6dd6c,69ff3f00-c1be-11e4-8747-5b024dd6dd6c,observing
227,The Apple Watch is sufficiently water resistant to wear in the shower,"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",712e0010-c1bc-11e4-8747-5b024dd6dd6c,30e616d0-c1be-11e4-8747-5b024dd6dd6c,observing
228,The Apple Watch is sufficiently water resistant to wear in the shower,"Yes, you can wear your Apple Watch in the shower",712e0010-c1bc-11e4-8747-5b024dd6dd6c,21d79100-c1be-11e4-8747-5b024dd6dd6c,for
229,The Apple Watch is sufficiently water resistant to wear in the shower,That's one way to clean it: Apple Watch will reportedly survive a trip through the shower,712e0010-c1bc-11e4-8747-5b024dd6dd6c,ec8d2ea0-c1be-11e4-8747-5b024dd6dd6c,observing
230,The Apple Watch is sufficiently water resistant to wear in the shower,Tim Cook: I wear my Apple Watch in the shower,712e0010-c1bc-11e4-8747-5b024dd6dd6c,ca5cf6a0-c1bc-11e4-8747-5b024dd6dd6c,observing
231,The Apple Watch is sufficiently water resistant to wear in the shower,"Tim Cook Reportedly Showers with Apple Watch, Suggesting It's Waterproof",712e0010-c1bc-11e4-8747-5b024dd6dd6c,b4444ec0-c1be-11e4-8747-5b024dd6dd6c,observing
232,The Apple Watch is sufficiently water resistant to wear in the shower,"Cook said to confirm Apple Watch is showerproof, lasts a day",712e0010-c1bc-11e4-8747-5b024dd6dd6c,ce9e22c0-c1bc-11e4-8747-5b024dd6dd6c,observing
233,The Apple Watch is sufficiently water resistant to wear in the shower,Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,712e0010-c1bc-11e4-8747-5b024dd6dd6c,230d3560-c1bf-11e4-8747-5b024dd6dd6c,observing
234,The Apple Watch will be available in Germany at launch,Tim Cook says Apple Watch will be available outside U.S. in April,9b111e40-c1b1-11e4-8747-5b024dd6dd6c,d7c2fd90-c1b1-11e4-8747-5b024dd6dd6c,for
235,The Apple Watch will be available in Germany at launch,Apple Watch won't be a U.S.-only launch,9b111e40-c1b1-11e4-8747-5b024dd6dd6c,a17b6bf0-c1b1-11e4-8747-5b024dd6dd6c,for
236,The Apple Watch will be available in Germany at launch,The Apple Watch will launch outside the US in April too,9b111e40-c1b1-11e4-8747-5b024dd6dd6c,483afe50-c1b3-11e4-8747-5b024dd6dd6c,for
237,The Apple Watch will be available in Germany at launch,The Apple Watch will be available outside the US when it launches next month,9b111e40-c1b1-11e4-8747-5b024dd6dd6c,bca5cf00-c1b2-11e4-8747-5b024dd6dd6c,observing
238,The Apple Watch will be available in Germany at launch,"Tim Cook teases Apple Watch launch apps, and its debut in Germany",9b111e40-c1b1-11e4-8747-5b024dd6dd6c,b82242b0-c1b2-11e4-8747-5b024dd6dd6c,for
239,The Apple Watch will be available in Germany at launch,Apple Watch may be available outside US shortly after launch,9b111e40-c1b1-11e4-8747-5b024dd6dd6c,d96c9970-c1b2-11e4-8747-5b024dd6dd6c,observing
240,"Developers have limited access to Apple Watch sensors and features, to make simpler apps that don't drain battery",Apple Watch Developers Told to Limit Features to Save Battery Life,13284580-c2ab-11e4-8747-5b024dd6dd6c,c4f1b000-c349-11e4-8747-5b024dd6dd6c,for
241,"Developers have limited access to Apple Watch sensors and features, to make simpler apps that don't drain battery","Apple is limiting features on the Apple Watch to save battery life, according to developers",13284580-c2ab-11e4-8747-5b024dd6dd6c,0e7e6910-c346-11e4-8747-5b024dd6dd6c,observing
242,Apple Watch will have 512 MB of RAM and 4GB or 8GB storage options,"Rumor: Apple Watch to feature 512MB of RAM, 4GB of storage",44cdfc20-c2a5-11e4-8747-5b024dd6dd6c,ff862010-c2a5-11e4-8747-5b024dd6dd6c,observing
243,Apple Watch will have 512 MB of RAM and 4GB or 8GB storage options,Apple Watch will reportedly have pretty unimpressive specs,44cdfc20-c2a5-11e4-8747-5b024dd6dd6c,8f410ed0-c2a7-11e4-8747-5b024dd6dd6c,observing
244,Apple Watch will have 512 MB of RAM and 4GB or 8GB storage options,"Apple Watch Specs Tipped Said to Feature 512MB RAM, 4GB of Storage",44cdfc20-c2a5-11e4-8747-5b024dd6dd6c,20fb6c80-c2a8-11e4-8747-5b024dd6dd6c,observing
245,Apple Watch will have 512 MB of RAM and 4GB or 8GB storage options,Apple's Watch Will Come In 2 Storage Sizes,44cdfc20-c2a5-11e4-8747-5b024dd6dd6c,101d8fd0-c2a6-11e4-8747-5b024dd6dd6c,observing
246,Apple Watch will have 512 MB of RAM and 4GB or 8GB storage options,Spec leak suggests Apple Watch will be on par with Android Wear rivals,44cdfc20-c2a5-11e4-8747-5b024dd6dd6c,c748c700-c2a7-11e4-8747-5b024dd6dd6c,observing
247,The Apple Watch only receives notifications when on the wrist,"Apple Watch Takes Two Hours to Charge, Only Delivers Notifications While on the Wrist",09de3d40-c468-11e4-883c-a7fa7a3c5066,7c5eada0-c468-11e4-883c-a7fa7a3c5066,for
248,Apple is considering the release of a platinum edition of the Apple Watch,"Apple saving money on the gold in Apple Watch Edition, could be planning a platinum model for future designs",7ce67780-c666-11e4-883c-a7fa7a3c5066,959c1490-c668-11e4-883c-a7fa7a3c5066,for
249,Apple is considering the release of a platinum edition of the Apple Watch,Future Apple Watches could include platinum models - report,7ce67780-c666-11e4-883c-a7fa7a3c5066,e01b2010-c668-11e4-883c-a7fa7a3c5066,observing
250,Apple is considering the release of a platinum edition of the Apple Watch,"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",7ce67780-c666-11e4-883c-a7fa7a3c5066,121940d0-c66c-11e4-883c-a7fa7a3c5066,observing
251,Apple is considering the release of a platinum edition of the Apple Watch,"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",7ce67780-c666-11e4-883c-a7fa7a3c5066,e1044030-c66b-11e4-883c-a7fa7a3c5066,for
252,Apple is considering the release of a platinum edition of the Apple Watch,The next Apple Watch could be platinum,7ce67780-c666-11e4-883c-a7fa7a3c5066,542ed010-c668-11e4-883c-a7fa7a3c5066,for
253,The Apple Watch will include a feature called Power Reserve,"NYT: Apple Watch includes Power Reserve mode, shows only the time but conserves battery life",cab4a2a0-c1b3-11e4-8747-5b024dd6dd6c,55e320e0-c1b4-11e4-8747-5b024dd6dd6c,observing
254,The Apple Watch will include a feature called Power Reserve,Apple Watch to reportedly offer Power Reserve to help extend battery life,cab4a2a0-c1b3-11e4-8747-5b024dd6dd6c,51466740-c1b4-11e4-8747-5b024dd6dd6c,observing
255,The Apple Watch will include a feature called Power Reserve,"Apple Watch Power Reserve feature will save battery life, report says",cab4a2a0-c1b3-11e4-8747-5b024dd6dd6c,4cd79b70-c1b4-11e4-8747-5b024dd6dd6c,observing
256,The Apple Watch will include a feature called Power Reserve,The Apple Watch has a low-power mode that only tells the time,cab4a2a0-c1b3-11e4-8747-5b024dd6dd6c,04636930-c1b6-11e4-8747-5b024dd6dd6c,for
257,The Apple Watch will include a feature called Power Reserve,"Apple Watch to Feature Time-Only Power Reserve Mode, Prototypes Disguised as Samsung Watches",cab4a2a0-c1b3-11e4-8747-5b024dd6dd6c,49a1c4d0-c1b4-11e4-8747-5b024dd6dd6c,for
258,The Apple Watch will include a feature called Power Reserve,Apple Watch's Power Reserve feature combats short battery life,cab4a2a0-c1b3-11e4-8747-5b024dd6dd6c,59cba5b0-c1b4-11e4-8747-5b024dd6dd6c,for
259,The Apple Watch will include a feature called Power Reserve,Apple Watch reportedly has low-energy power reserve mode,cab4a2a0-c1b3-11e4-8747-5b024dd6dd6c,ef6d5c40-c410-11e4-88c9-eb158a06b9a5,observing
260,The Apple Store will have custom-designed safes to store the gold Apple Watch,Apple is bringing special safes to its stores just to house the 18k gold Apple Watch,ca466950-bfb7-11e4-8747-5b024dd6dd6c,dcabece0-bfb8-11e4-8747-5b024dd6dd6c,for
261,The Apple Store will have custom-designed safes to store the gold Apple Watch,Apple to keep gold Watch Editions in special in-store safes,ca466950-bfb7-11e4-8747-5b024dd6dd6c,d32a2600-bfb8-11e4-8747-5b024dd6dd6c,for
262,The Apple Store will have custom-designed safes to store the gold Apple Watch,Apple Stores will have custom-designed safes to store the gold Apple Watch in,ca466950-bfb7-11e4-8747-5b024dd6dd6c,d98bdda0-bfb7-11e4-8747-5b024dd6dd6c,for
263,The Apple Store will have custom-designed safes to store the gold Apple Watch,Apple Stores to install safes to secure gold Apple Watches,ca466950-bfb7-11e4-8747-5b024dd6dd6c,aa0b3140-bfba-11e4-8747-5b024dd6dd6c,for
264,The Apple Store will have custom-designed safes to store the gold Apple Watch,Apple Stores Are Reportedly Installing Custom Safes To House Apple Watches,ca466950-bfb7-11e4-8747-5b024dd6dd6c,31bf4220-c416-11e4-88c9-eb158a06b9a5,observing
265,The Apple Store will have custom-designed safes to store the gold Apple Watch,Apple installing safes in-store to protect gold Watch Edition,ca466950-bfb7-11e4-8747-5b024dd6dd6c,e2859350-bfb8-11e4-8747-5b024dd6dd6c,for
266,The Apple Store will have custom-designed safes to store the gold Apple Watch,Apple Watch Edition: special safes to be installed in Apple Stores to house luxury smart watch,ca466950-bfb7-11e4-8747-5b024dd6dd6c,eb0c7f70-bfb8-11e4-8747-5b024dd6dd6c,for
267,The Apple Store will have custom-designed safes to store the gold Apple Watch,Apple Stores to Keep Gold Edition Apple Watch in Custom Safes,ca466950-bfb7-11e4-8747-5b024dd6dd6c,4f80fb00-bfbb-11e4-8747-5b024dd6dd6c,for
268,The Apple Store will have custom-designed safes to store the gold Apple Watch,18-Karat Gold Apple Watch Edition To Be Locked In Safes At Apple Stores,ca466950-bfb7-11e4-8747-5b024dd6dd6c,1b2ec630-bfba-11e4-8747-5b024dd6dd6c,for
269,The Apple Store will have custom-designed safes to store the gold Apple Watch,Gold Apple Watches to be stored in safes in Apple Stores,ca466950-bfb7-11e4-8747-5b024dd6dd6c,7c24db50-bfba-11e4-8747-5b024dd6dd6c,for
270,The Apple Store will have custom-designed safes to store the gold Apple Watch,"Apple Watch Price, Release Date News: Special Safes In Apple Stores For Gold Models, April Launch Confirmed",ca466950-bfb7-11e4-8747-5b024dd6dd6c,e1071ec0-bfba-11e4-8747-5b024dd6dd6c,for
271,The Apple Store will have custom-designed safes to store the gold Apple Watch,Apple Watches to be kept in safes,ca466950-bfb7-11e4-8747-5b024dd6dd6c,c0002480-bfb8-11e4-8747-5b024dd6dd6c,for
272,The Apple Store will have custom-designed safes to store the gold Apple Watch,Gold Apple Watch Will Be Stored In Special Safes At Apple Stores,ca466950-bfb7-11e4-8747-5b024dd6dd6c,56875710-bfba-11e4-8747-5b024dd6dd6c,for
273,The Apple Watch will ship for Valentine's Day,Will Apple hit a Valentine's Day 2015 target for the Apple Watch's release?,58d006d0-c1e4-11e4-8747-5b024dd6dd6c,67bc1080-c1e4-11e4-8747-5b024dd6dd6c,observing
274,The Apple Watch will ship for Valentine's Day,Apple Watch Likely Be Launched On Valentine's Day Plus First Apple Watch Accessory To Be Showcased In CES 2015,58d006d0-c1e4-11e4-8747-5b024dd6dd6c,da89e820-c1e5-11e4-8747-5b024dd6dd6c,observing
275,The Apple Watch will ship for Valentine's Day,Your Apple Watch might be ready just in time for Valentine's Day,58d006d0-c1e4-11e4-8747-5b024dd6dd6c,a5ad62c0-c1e6-11e4-8747-5b024dd6dd6c,observing
276,The Apple Watch will ship for Valentine's Day,Rumor: Apple Watch Production Gearing Up For Valentine's Day Release With High Prices,58d006d0-c1e4-11e4-8747-5b024dd6dd6c,953ecd30-c1e5-11e4-8747-5b024dd6dd6c,observing
277,The Apple Watch will ship for Valentine's Day,Valentine's Day 2015 May Be The Apple Watch Release Target,58d006d0-c1e4-11e4-8747-5b024dd6dd6c,149c6f00-c1e7-11e4-8747-5b024dd6dd6c,observing
284,The Apple Watch will ship in March,"KGI: iPhone sales forecast at 73M for Q4 ahead of Apple Watch debut in March, 12 MacBook Air in Q1",6942a600-c11f-11e4-8747-5b024dd6dd6c,e79edd60-c120-11e4-8747-5b024dd6dd6c,for
285,The Apple Watch will ship in March,APPLE WATCH MAY GO ON SALE IN MARCH ACCORDING TO ANALYST,6942a600-c11f-11e4-8747-5b024dd6dd6c,d5946ac0-c122-11e4-8747-5b024dd6dd6c,observing
286,The Apple Watch will ship in March,The World's Most Accurate Apple Analyst Says The Apple Watch Is Coming In March,6942a600-c11f-11e4-8747-5b024dd6dd6c,4cd8e850-c122-11e4-8747-5b024dd6dd6c,observing
287,The Apple Watch will ship in March,Apple Watch shipments to start in March: 12in new MacBook Air expected to be launched in same quarter,6942a600-c11f-11e4-8747-5b024dd6dd6c,aa827c70-c120-11e4-8747-5b024dd6dd6c,for
288,The Apple Watch will ship in March,"Apple Reported to Begin Shipping Apple Watch in March, 12-Inch MacBook Air in Early 2015",6942a600-c11f-11e4-8747-5b024dd6dd6c,6fc3b000-c11f-11e4-8747-5b024dd6dd6c,observing
289,The Apple Watch will ship in March,"Apple Watch to go on sale in March, claims analyst",6942a600-c11f-11e4-8747-5b024dd6dd6c,08d01bf0-c123-11e4-8747-5b024dd6dd6c,observing
290,The Apple Watch will ship in March,"New report tips Apple Watch release in March, 12in MacBook Air in Q1",6942a600-c11f-11e4-8747-5b024dd6dd6c,fe572e60-c123-11e4-8747-5b024dd6dd6c,observing
291,The Apple Watch will ship in March,"Apple Watch on Your Wrist in March, 12-inch MacBook Air Set for Q1 Launch: Analyst",6942a600-c11f-11e4-8747-5b024dd6dd6c,08053cc0-c121-11e4-8747-5b024dd6dd6c,observing
292,The Apple Watch will ship in March,Analyst Confirms Apple Watch And 12-inch MacBook Air's Q1 2015 Launch,6942a600-c11f-11e4-8747-5b024dd6dd6c,ec33a7c0-c120-11e4-8747-5b024dd6dd6c,observing
293,Apple removed from Apple Watch a skin-conductivity sensor that would give a more accurate heart rate,"Apple struggled to find purpose for Apple Watch after many planned health features were cut, 5 million units ordered",802b5ce0-c282-11e4-8747-5b024dd6dd6c,5bbfafa0-c287-11e4-8747-5b024dd6dd6c,observing
294,Apple removed from Apple Watch a skin-conductivity sensor that would give a more accurate heart rate,Apple scrapped advanced Apple Watch health monitoring features due to reliability issues,802b5ce0-c282-11e4-8747-5b024dd6dd6c,d1f84600-c287-11e4-8747-5b024dd6dd6c,for
295,Apple removed from Apple Watch a skin-conductivity sensor that would give a more accurate heart rate,A bunch of cool health features were cut from the Apple Watch at the last minute,802b5ce0-c282-11e4-8747-5b024dd6dd6c,f65155a0-c282-11e4-8747-5b024dd6dd6c,observing
296,Apple removed from Apple Watch a skin-conductivity sensor that would give a more accurate heart rate,Apple was forced to nix key health features from its smartwatch -- report,802b5ce0-c282-11e4-8747-5b024dd6dd6c,14bf4270-c41a-11e4-88c9-eb158a06b9a5,observing
297,Apple removed from Apple Watch a skin-conductivity sensor that would give a more accurate heart rate,Apple Watch won't be the digital doctor it could have been,802b5ce0-c282-11e4-8747-5b024dd6dd6c,08119bb0-c288-11e4-8747-5b024dd6dd6c,for
298,Apple removed from Apple Watch a skin-conductivity sensor that would give a more accurate heart rate,Apple cut watch health features due to erratic sensors,802b5ce0-c282-11e4-8747-5b024dd6dd6c,a5b0c670-c29c-11e4-8747-5b024dd6dd6c,observing
299,Apple removed from Apple Watch a skin-conductivity sensor that would give a more accurate heart rate,Original Apple Watch Health Features Were Dropped Due to Consistency Issues,802b5ce0-c282-11e4-8747-5b024dd6dd6c,2d3fe360-c288-11e4-8747-5b024dd6dd6c,for
300,Apple removed from Apple Watch a skin-conductivity sensor that would give a more accurate heart rate,What Exactly Is an Apple Watch For?,802b5ce0-c282-11e4-8747-5b024dd6dd6c,e7297b70-c282-11e4-8747-5b024dd6dd6c,observing
303,Apple have different Watch bands for sale at launch,Apple Watch straps will be available to purchase separately at launch,03f7ca80-c284-11e4-8747-5b024dd6dd6c,0c59c980-c284-11e4-8747-5b024dd6dd6c,for
304,The Apple Watch takes about two hours to charge,"Apple Watch Takes Two Hours to Charge, Only Delivers Notifications While on the Wrist",b84f4de0-c46a-11e4-883c-a7fa7a3c5066,00c5b820-c46b-11e4-883c-a7fa7a3c5066,for
305,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,"Sorry, Argentina's President Didn't Actually Adopt a Jewish Werewolf",47e788a0-8f96-11e4-9799-c7e75be2bcad,31218290-8fc0-11e4-9799-c7e75be2bcad,against
306,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Werewolf Legend Leads To Jewish Godson's Adoption by Argentina President,47e788a0-8f96-11e4-9799-c7e75be2bcad,57c08300-8f99-11e4-9799-c7e75be2bcad,for
307,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,President of Argentina Adopts Boy to Stop Him from Becoming a Werewolf,47e788a0-8f96-11e4-9799-c7e75be2bcad,ec666f40-8f96-11e4-9799-c7e75be2bcad,for
